complex_id,dataset,pose_rank,rmsd,rmsd_lt2,rmsd_lt1,ligand_file,protein_file
5s76_LU8_A_501,proto_test,1,1.4302,True,False,5s76_LU8_A_501_ligand_refined.sdf,5s76_LU8_A_501_protein_refined.pdb
5s76_LU8_A_507,proto_test,1,1.0368,True,False,5s76_LU8_A_507_ligand_refined.sdf,5s76_LU8_A_507_protein_refined.pdb
5s77_LU8_A_501,proto_test,1,0.7646,True,True,5s77_LU8_A_501_ligand_refined.sdf,5s77_LU8_A_501_protein_refined.pdb
5s77_LU8_A_509,proto_test,1,0.7351,True,True,5s77_LU8_A_509_ligand_refined.sdf,5s77_LU8_A_509_protein_refined.pdb
5s77_LU8_A_508,proto_test,1,1.3596,True,False,5s77_LU8_A_508_ligand_refined.sdf,5s77_LU8_A_508_protein_refined.pdb
5s77_LU8_B_501,proto_test,1,1.519,True,False,5s77_LU8_B_501_ligand_refined.sdf,5s77_LU8_B_501_protein_refined.pdb
5s78_LU8_A_501,proto_test,1,0.5426,True,True,5s78_LU8_A_501_ligand_refined.sdf,5s78_LU8_A_501_protein_refined.pdb
5s78_LU8_A_506,proto_test,1,1.6574,True,False,5s78_LU8_A_506_ligand_refined.sdf,5s78_LU8_A_506_protein_refined.pdb
5s78_LU8_B_501,proto_test,1,1.2023,True,False,5s78_LU8_B_501_ligand_refined.sdf,5s78_LU8_B_501_protein_refined.pdb
5s79_LU8_A_501,proto_test,1,0.7425,True,True,5s79_LU8_A_501_ligand_refined.sdf,5s79_LU8_A_501_protein_refined.pdb
5s79_LU8_A_507,proto_test,1,1.1669,True,False,5s79_LU8_A_507_ligand_refined.sdf,5s79_LU8_A_507_protein_refined.pdb
5s79_LU8_B_501,proto_test,1,1.5579,True,False,5s79_LU8_B_501_ligand_refined.sdf,5s79_LU8_B_501_protein_refined.pdb
5s7a_LU8_A_507,proto_test,1,1.0343,True,False,5s7a_LU8_A_507_ligand_refined.sdf,5s7a_LU8_A_507_protein_refined.pdb
5s7a_LU8_A_501,proto_test,1,1.2492,True,False,5s7a_LU8_A_501_ligand_refined.sdf,5s7a_LU8_A_501_protein_refined.pdb
5s7a_LU8_A_508,proto_test,1,1.4431,True,False,5s7a_LU8_A_508_ligand_refined.sdf,5s7a_LU8_A_508_protein_refined.pdb
5s7a_LU8_B_501,proto_test,1,0.7226,True,True,5s7a_LU8_B_501_ligand_refined.sdf,5s7a_LU8_B_501_protein_refined.pdb
5s7b_LU8_A_507,proto_test,1,1.1885,True,False,5s7b_LU8_A_507_ligand_refined.sdf,5s7b_LU8_A_507_protein_refined.pdb
5s7b_LU8_B_501,proto_test,1,1.5289,True,False,5s7b_LU8_B_501_ligand_refined.sdf,5s7b_LU8_B_501_protein_refined.pdb
5s7b_LU8_A_508,proto_test,1,0.9602,True,True,5s7b_LU8_A_508_ligand_refined.sdf,5s7b_LU8_A_508_protein_refined.pdb
5s7b_LU8_A_501,proto_test,1,1.6284,True,False,5s7b_LU8_A_501_ligand_refined.sdf,5s7b_LU8_A_501_protein_refined.pdb
5s7c_LU8_A_501,proto_test,1,1.3749,True,False,5s7c_LU8_A_501_ligand_refined.sdf,5s7c_LU8_A_501_protein_refined.pdb
5s7c_LU8_B_501,proto_test,1,1.5572,True,False,5s7c_LU8_B_501_ligand_refined.sdf,5s7c_LU8_B_501_protein_refined.pdb
5s7c_LU8_A_507,proto_test,1,1.3886,True,False,5s7c_LU8_A_507_ligand_refined.sdf,5s7c_LU8_A_507_protein_refined.pdb
5s7d_LU8_A_501,proto_test,1,1.461,True,False,5s7d_LU8_A_501_ligand_refined.sdf,5s7d_LU8_A_501_protein_refined.pdb
5s7d_LU8_A_509,proto_test,1,0.9651,True,True,5s7d_LU8_A_509_ligand_refined.sdf,5s7d_LU8_A_509_protein_refined.pdb
5s7d_LU8_A_508,proto_test,1,1.1077,True,False,5s7d_LU8_A_508_ligand_refined.sdf,5s7d_LU8_A_508_protein_refined.pdb
5s7d_LU8_B_501,proto_test,1,0.9595,True,True,5s7d_LU8_B_501_ligand_refined.sdf,5s7d_LU8_B_501_protein_refined.pdb
5s7e_LU8_B_501,proto_test,1,0.9693,True,True,5s7e_LU8_B_501_ligand_refined.sdf,5s7e_LU8_B_501_protein_refined.pdb
5s7e_LU8_A_501,proto_test,1,0.8872,True,True,5s7e_LU8_A_501_ligand_refined.sdf,5s7e_LU8_A_501_protein_refined.pdb
5s7f_LU8_A_508,proto_test,1,1.3799,True,False,5s7f_LU8_A_508_ligand_refined.sdf,5s7f_LU8_A_508_protein_refined.pdb
5s7f_LU8_A_509,proto_test,1,1.443,True,False,5s7f_LU8_A_509_ligand_refined.sdf,5s7f_LU8_A_509_protein_refined.pdb
5s7f_LU8_A_501,proto_test,1,1.5215,True,False,5s7f_LU8_A_501_ligand_refined.sdf,5s7f_LU8_A_501_protein_refined.pdb
5s7f_LU8_B_501,proto_test,1,1.2138,True,False,5s7f_LU8_B_501_ligand_refined.sdf,5s7f_LU8_B_501_protein_refined.pdb
5s7g_LU8_A_501,proto_test,1,0.736,True,True,5s7g_LU8_A_501_ligand_refined.sdf,5s7g_LU8_A_501_protein_refined.pdb
5s7g_LU8_B_501,proto_test,1,0.6156,True,True,5s7g_LU8_B_501_ligand_refined.sdf,5s7g_LU8_B_501_protein_refined.pdb
5s7h_LU8_B_501,proto_test,1,1.5177,True,False,5s7h_LU8_B_501_ligand_refined.sdf,5s7h_LU8_B_501_protein_refined.pdb
5s7h_LU8_A_507,proto_test,1,1.1492,True,False,5s7h_LU8_A_507_ligand_refined.sdf,5s7h_LU8_A_507_protein_refined.pdb
5s7h_LU8_A_501,proto_test,1,1.4879,True,False,5s7h_LU8_A_501_ligand_refined.sdf,5s7h_LU8_A_501_protein_refined.pdb
5s7h_LU8_A_508,proto_test,1,0.9256,True,True,5s7h_LU8_A_508_ligand_refined.sdf,5s7h_LU8_A_508_protein_refined.pdb
5s7i_LU8_A_508,proto_test,1,1.1824,True,False,5s7i_LU8_A_508_ligand_refined.sdf,5s7i_LU8_A_508_protein_refined.pdb
5s7i_LU8_A_507,proto_test,1,1.6925,True,False,5s7i_LU8_A_507_ligand_refined.sdf,5s7i_LU8_A_507_protein_refined.pdb
5s7i_LU8_B_501,proto_test,1,0.5831,True,True,5s7i_LU8_B_501_ligand_refined.sdf,5s7i_LU8_B_501_protein_refined.pdb
5s7i_LU8_A_501,proto_test,1,0.6581,True,True,5s7i_LU8_A_501_ligand_refined.sdf,5s7i_LU8_A_501_protein_refined.pdb
5s7j_LU8_A_501,proto_test,1,1.193,True,False,5s7j_LU8_A_501_ligand_refined.sdf,5s7j_LU8_A_501_protein_refined.pdb
5s7j_LU8_B_501,proto_test,1,0.6463,True,True,5s7j_LU8_B_501_ligand_refined.sdf,5s7j_LU8_B_501_protein_refined.pdb
5s7k_LU8_A_501,proto_test,1,0.6955,True,True,5s7k_LU8_A_501_ligand_refined.sdf,5s7k_LU8_A_501_protein_refined.pdb
5s7k_LU8_A_507,proto_test,1,1.2636,True,False,5s7k_LU8_A_507_ligand_refined.sdf,5s7k_LU8_A_507_protein_refined.pdb
5s7k_LU8_A_506,proto_test,1,1.0126,True,False,5s7k_LU8_A_506_ligand_refined.sdf,5s7k_LU8_A_506_protein_refined.pdb
5s7k_LU8_B_501,proto_test,1,1.3191,True,False,5s7k_LU8_B_501_ligand_refined.sdf,5s7k_LU8_B_501_protein_refined.pdb
5s7l_LU8_A_507,proto_test,1,1.0146,True,False,5s7l_LU8_A_507_ligand_refined.sdf,5s7l_LU8_A_507_protein_refined.pdb
5s7l_LU8_A_501,proto_test,1,0.6617,True,True,5s7l_LU8_A_501_ligand_refined.sdf,5s7l_LU8_A_501_protein_refined.pdb
5s7l_LU8_B_501,proto_test,1,0.8673,True,True,5s7l_LU8_B_501_ligand_refined.sdf,5s7l_LU8_B_501_protein_refined.pdb
5s7m_LU8_A_501,proto_test,1,1.0541,True,False,5s7m_LU8_A_501_ligand_refined.sdf,5s7m_LU8_A_501_protein_refined.pdb
5s7m_LU8_B_501,proto_test,1,0.7566,True,True,5s7m_LU8_B_501_ligand_refined.sdf,5s7m_LU8_B_501_protein_refined.pdb
5s7n_LU8_B_501,proto_test,1,1.0485,True,False,5s7n_LU8_B_501_ligand_refined.sdf,5s7n_LU8_B_501_protein_refined.pdb
5s7n_LU8_A_501,proto_test,1,0.6421,True,True,5s7n_LU8_A_501_ligand_refined.sdf,5s7n_LU8_A_501_protein_refined.pdb
5s7n_LU8_A_507,proto_test,1,1.1498,True,False,5s7n_LU8_A_507_ligand_refined.sdf,5s7n_LU8_A_507_protein_refined.pdb
5s7n_LU8_A_508,proto_test,1,1.1302,True,False,5s7n_LU8_A_508_ligand_refined.sdf,5s7n_LU8_A_508_protein_refined.pdb
5s7o_LU8_A_508,proto_test,1,0.9827,True,True,5s7o_LU8_A_508_ligand_refined.sdf,5s7o_LU8_A_508_protein_refined.pdb
5s7o_LU8_A_507,proto_test,1,1.525,True,False,5s7o_LU8_A_507_ligand_refined.sdf,5s7o_LU8_A_507_protein_refined.pdb
5s7o_LU8_A_501,proto_test,1,0.6157,True,True,5s7o_LU8_A_501_ligand_refined.sdf,5s7o_LU8_A_501_protein_refined.pdb
5s7o_LU8_B_501,proto_test,1,1.1231,True,False,5s7o_LU8_B_501_ligand_refined.sdf,5s7o_LU8_B_501_protein_refined.pdb
5s7p_LU8_A_508,proto_test,1,1.2184,True,False,5s7p_LU8_A_508_ligand_refined.sdf,5s7p_LU8_A_508_protein_refined.pdb
5s7p_LU8_B_501,proto_test,1,1.0614,True,False,5s7p_LU8_B_501_ligand_refined.sdf,5s7p_LU8_B_501_protein_refined.pdb
5s7p_LU8_A_507,proto_test,1,1.2678,True,False,5s7p_LU8_A_507_ligand_refined.sdf,5s7p_LU8_A_507_protein_refined.pdb
5s7p_LU8_A_501,proto_test,1,0.72,True,True,5s7p_LU8_A_501_ligand_refined.sdf,5s7p_LU8_A_501_protein_refined.pdb
5s7q_LU8_A_508,proto_test,1,0.753,True,True,5s7q_LU8_A_508_ligand_refined.sdf,5s7q_LU8_A_508_protein_refined.pdb
5s7q_LU8_A_507,proto_test,1,0.7526,True,True,5s7q_LU8_A_507_ligand_refined.sdf,5s7q_LU8_A_507_protein_refined.pdb
5s7q_LU8_A_501,proto_test,1,1.0454,True,False,5s7q_LU8_A_501_ligand_refined.sdf,5s7q_LU8_A_501_protein_refined.pdb
5s7q_LU8_B_1802,proto_test,1,1.5809,True,False,5s7q_LU8_B_1802_ligand_refined.sdf,5s7q_LU8_B_1802_protein_refined.pdb
5s7r_LU8_A_501,proto_test,1,1.2599,True,False,5s7r_LU8_A_501_ligand_refined.sdf,5s7r_LU8_A_501_protein_refined.pdb
5s7r_LU8_A_508,proto_test,1,0.8119,True,True,5s7r_LU8_A_508_ligand_refined.sdf,5s7r_LU8_A_508_protein_refined.pdb
5s7r_LU8_A_507,proto_test,1,1.3389,True,False,5s7r_LU8_A_507_ligand_refined.sdf,5s7r_LU8_A_507_protein_refined.pdb
5s7r_LU8_B_501,proto_test,1,1.5737,True,False,5s7r_LU8_B_501_ligand_refined.sdf,5s7r_LU8_B_501_protein_refined.pdb
5s7s_LU8_B_501,proto_test,1,0.7848,True,True,5s7s_LU8_B_501_ligand_refined.sdf,5s7s_LU8_B_501_protein_refined.pdb
5s7s_LU8_A_501,proto_test,1,0.8723,True,True,5s7s_LU8_A_501_ligand_refined.sdf,5s7s_LU8_A_501_protein_refined.pdb
5s7s_LU8_A_508,proto_test,1,0.9602,True,True,5s7s_LU8_A_508_ligand_refined.sdf,5s7s_LU8_A_508_protein_refined.pdb
5s7s_LU8_A_509,proto_test,1,1.3306,True,False,5s7s_LU8_A_509_ligand_refined.sdf,5s7s_LU8_A_509_protein_refined.pdb
5s7t_LU8_A_507,proto_test,1,1.2763,True,False,5s7t_LU8_A_507_ligand_refined.sdf,5s7t_LU8_A_507_protein_refined.pdb
5s7t_LU8_A_501,proto_test,1,0.6889,True,True,5s7t_LU8_A_501_ligand_refined.sdf,5s7t_LU8_A_501_protein_refined.pdb
5s7t_LU8_A_508,proto_test,1,1.4218,True,False,5s7t_LU8_A_508_ligand_refined.sdf,5s7t_LU8_A_508_protein_refined.pdb
5s7t_LU8_B_501,proto_test,1,1.1528,True,False,5s7t_LU8_B_501_ligand_refined.sdf,5s7t_LU8_B_501_protein_refined.pdb
5s7u_LU8_A_508,proto_test,1,1.0832,True,False,5s7u_LU8_A_508_ligand_refined.sdf,5s7u_LU8_A_508_protein_refined.pdb
5s7u_LU8_A_507,proto_test,1,1.4423,True,False,5s7u_LU8_A_507_ligand_refined.sdf,5s7u_LU8_A_507_protein_refined.pdb
5s7u_LU8_A_501,proto_test,1,1.0664,True,False,5s7u_LU8_A_501_ligand_refined.sdf,5s7u_LU8_A_501_protein_refined.pdb
5s7u_LU8_B_501,proto_test,1,0.6278,True,True,5s7u_LU8_B_501_ligand_refined.sdf,5s7u_LU8_B_501_protein_refined.pdb
5s7v_LU8_B_501,proto_test,1,0.6349,True,True,5s7v_LU8_B_501_ligand_refined.sdf,5s7v_LU8_B_501_protein_refined.pdb
5s7v_LU8_A_507,proto_test,1,0.9646,True,True,5s7v_LU8_A_507_ligand_refined.sdf,5s7v_LU8_A_507_protein_refined.pdb
5s7v_LU8_A_501,proto_test,1,1.5203,True,False,5s7v_LU8_A_501_ligand_refined.sdf,5s7v_LU8_A_501_protein_refined.pdb
5s7v_LU8_A_508,proto_test,1,1.1607,True,False,5s7v_LU8_A_508_ligand_refined.sdf,5s7v_LU8_A_508_protein_refined.pdb
5s7w_LU8_A_507,proto_test,1,1.3893,True,False,5s7w_LU8_A_507_ligand_refined.sdf,5s7w_LU8_A_507_protein_refined.pdb
5s7w_LU8_A_508,proto_test,1,1.3201,True,False,5s7w_LU8_A_508_ligand_refined.sdf,5s7w_LU8_A_508_protein_refined.pdb
5s7w_LU8_A_501,proto_test,1,0.9993,True,True,5s7w_LU8_A_501_ligand_refined.sdf,5s7w_LU8_A_501_protein_refined.pdb
5s7w_LU8_B_501,proto_test,1,1.5422,True,False,5s7w_LU8_B_501_ligand_refined.sdf,5s7w_LU8_B_501_protein_refined.pdb
5s7x_LU8_A_508,proto_test,1,1.3242,True,False,5s7x_LU8_A_508_ligand_refined.sdf,5s7x_LU8_A_508_protein_refined.pdb
5s7x_LU8_B_501,proto_test,1,0.9873,True,True,5s7x_LU8_B_501_ligand_refined.sdf,5s7x_LU8_B_501_protein_refined.pdb
5s7x_LU8_A_509,proto_test,1,1.2018,True,False,5s7x_LU8_A_509_ligand_refined.sdf,5s7x_LU8_A_509_protein_refined.pdb
5s7x_LU8_A_501,proto_test,1,0.9125,True,True,5s7x_LU8_A_501_ligand_refined.sdf,5s7x_LU8_A_501_protein_refined.pdb
5s7y_LU8_A_508,proto_test,1,1.4172,True,False,5s7y_LU8_A_508_ligand_refined.sdf,5s7y_LU8_A_508_protein_refined.pdb
5s7y_LU8_A_507,proto_test,1,0.9406,True,True,5s7y_LU8_A_507_ligand_refined.sdf,5s7y_LU8_A_507_protein_refined.pdb
5s7y_LU8_A_501,proto_test,1,1.0432,True,False,5s7y_LU8_A_501_ligand_refined.sdf,5s7y_LU8_A_501_protein_refined.pdb
5s7y_LU8_B_501,proto_test,1,1.0205,True,False,5s7y_LU8_B_501_ligand_refined.sdf,5s7y_LU8_B_501_protein_refined.pdb
5s7z_LU8_A_501,proto_test,1,0.6903,True,True,5s7z_LU8_A_501_ligand_refined.sdf,5s7z_LU8_A_501_protein_refined.pdb
5s7z_LU8_A_509,proto_test,1,0.9424,True,True,5s7z_LU8_A_509_ligand_refined.sdf,5s7z_LU8_A_509_protein_refined.pdb
5s7z_LU8_A_508,proto_test,1,1.3688,True,False,5s7z_LU8_A_508_ligand_refined.sdf,5s7z_LU8_A_508_protein_refined.pdb
5s7z_LU8_B_501,proto_test,1,1.6415,True,False,5s7z_LU8_B_501_ligand_refined.sdf,5s7z_LU8_B_501_protein_refined.pdb
5s80_LU8_B_501,proto_test,1,0.9941,True,True,5s80_LU8_B_501_ligand_refined.sdf,5s80_LU8_B_501_protein_refined.pdb
5s80_LU8_A_508,proto_test,1,0.9071,True,True,5s80_LU8_A_508_ligand_refined.sdf,5s80_LU8_A_508_protein_refined.pdb
5s80_LU8_A_501,proto_test,1,0.8004,True,True,5s80_LU8_A_501_ligand_refined.sdf,5s80_LU8_A_501_protein_refined.pdb
5s80_LU8_A_509,proto_test,1,1.3791,True,False,5s80_LU8_A_509_ligand_refined.sdf,5s80_LU8_A_509_protein_refined.pdb
